4086;Остри пазлак;4732;03054;54359;40
4087;Черешовска река;4773;03036;80678;40
4088;Полковник-Серафимово;4794;03039;57282;40
4089;Малево;4891;03053;46286;40
4090;Хвойна;4890;03053;77219;40
4091;Проглед;4871;03021;58517;40
4092;Зорница;4857;03051;31351;40
4093;Острица;4859;03051;54376;40
4094;Орехово;4877;03053;53669;40
4095;Забърдо;4872;03517;30034;40
4096;Студенец;4878;03053;70072;40
4097;Павелско;4889;03053;55035;40
4098;Лилеково;4858;03051;43668;40
4099;Чепеларе;4850;03051;80371;40
4100;Дряновец;4856;03051;23929;40
4101;Богутево;4855;03051;04801;40
4102;София (Средец);NULL;NULL;70843;40
4103;София (Кр.село);NULL;NULL;41215;40
4104;София (Възраждане);NULL;NULL;13093;40
4105;София (Оборище);NULL;NULL;54568;40
4106;София (Сердика);NULL;NULL;70826;40
4107;София (Подуяне);NULL;NULL;59392;40
4108;София (Слатина);NULL;NULL;70832;40
4109;София (Изгрев);NULL;NULL;81949;40
4110;София (Лозенец);NULL;NULL;44912;40
4111;София (Триадица);NULL;NULL;73907;40
4112;София (Кр.поляна);NULL;NULL;41201;40
4113;София (Илинден);NULL;NULL;32954;40
4114;София (Надежда);NULL;NULL;52394;40
4115;Бусманци;1731;NULL;07106;40
4116;София (Искър);NULL;NULL;32963;40
4117;София (Младост);NULL;NULL;49669;40
4118;София (Студентска);NULL;NULL;70857;40
4119;Владая;1741;02999;11394;40
4120;Мърчаево;1796;02999;49597;40
4121;София (Витоша);NULL;NULL;13072;40
4122;Мало Бучино;1764;02993;46721;40
4123;София (Овча купел);NULL;NULL;54571;40
4124;София (Люлин);NULL;NULL;44923;40
4125;Волуяк;1746;NULL;12084;40
4126;София (Връбница);NULL;NULL;13086;40
4127;Балша;1748;NULL;02511;40
4128;Войнеговци;1756;NULL;11884;40
4129;Доброславци;1747;NULL;21662;40
4130;Житен;1763;NULL;29430;40
4131;Кубратово;1757;NULL;40436;40
4132;Кътина;1776;NULL;41010;40
4133;Локорско;1767;02996;44224;40
4134;Мировяне;1789;NULL;48393;40
4135;Мрамор;1761;02998;49206;40
4136;Негован;1758;NULL;51250;40
4137;Нови Искър;1780;02991;00357;40
4138;Подгумер;1759;NULL;57011;40
4139;Световрачене;1752;02996;65601;40
4140;София(Н.Искър);NULL;NULL;24904;40
4141;Чепинци;1754;02996;80409;40
4142;Бухово;2130;02994;07140;40
4143;Горни Богров;2138;NULL;16448;40
4144;Долни Богров;1755;02994;22304;40
4145;Желява;2137;NULL;29204;40
4146;София (Кремиковци);NULL;NULL;41229;40
4147;Яна;2135;NULL;87401;40
4148;Бистрица;1744;02992;04234;40
4149;Герман;1786;NULL;14831;40
4150;Долни Пасарел;1765;02992;22472;40
4151;Железница;1775;02992;29150;40
4152;Казичене;1732;02992;35239;40
4153;Кокаляне;1791;02992;37914;40
4154;Кривина;1788;NULL;39791;40
4155;Лозен;1751;02992;44063;40
4156;Панчарево;1737;07041;55419;40
4157;Плана;1774;NULL;56624;40
4158;Банкя;1720;02993;02659;40
4159;Иваняне;1793;02993;32216;40
4160;Клисура;1725;NULL;37280;40
4161;София;1000;02;68134;40
4162;Антон;2089;07186;00504;40
4163;Делян;2225;NULL;20626;40
4164;Пролеша;2229;07178;58606;40
4165;Росоман;2225;07178;63121;40
4166;Златуша;2225;07176;31187;40
4167;Пожарево;2225;07178;57100;40
4168;Хераково;2237;07178;77246;40
4169;Божурище;2227;07112;05027;40
4170;Храбърско;2224;07176;77400;40
4171;Гурмазово;2226;07112;18174;40
4172;Мала Раковица;2225;07176;46259;40
4173;Краево;2162;07132;39267;40
4174;Врачеш;2151;07134;12283;40
4175;Еловдол;2159;071304;27334;40
4176;Гурково;2165;07136;18143;40
4177;Рашково;2152;071306;62298;40
4178;Липница;2158;071304;43788;40
4179;Новачене;2167;07136;51946;40
4180;Скравена;2163;07137;66860;40
4181;Литаково;2164;07138;43904;40
4182;Трудовец;2160;07135;73256;40
4183;Боженица;2157;071302;04950;40
4184;Радотина;2168;07132;61594;40
4185;Ботевград;2140;0723;05815;40
4186;Шума;2252;07194;83466;40
4187;Губеш;2255;0729;18037;40
4188;Годеч;2240;0729;15309;40
4189;Туден;2253;07196;73417;40
4190;Голеш;2254;07193;15572;40
4191;Бърля;2255;07199;07555;40
4192;Равна;2249;0729;61100;40
4193;Ропот;2254;07193;63001;40
4194;Гинци;2250;07192;14903;40
4195;Мургаш;2247;0729;49334;40
4196;Смолча;2255;07193;67641;40
4197;Лопушня;2252;0729;44300;40
4198;Комщица;2255;07199;38186;40
4199;Разбоище;2253;0729;61652;40
4200;Върбница;2248;NULL;12770;40
4201;Станинци;2254;07193;68775;40
4202;Връдловци;2254;07193;12320;40
4203;Каленовци;2253;0729;35345;40
4204;Бракьовци;2251;07192;06050;40
4205;Букоровци;2253;0729;07020;40
4206;Осоица;2121;07157;54287;40
4207;Саранци;2120;07157;65419;40
4208;Байлово;2133;071504;02258;40
4209;Стъргел;2099;NULL;70127;40
4210;Априлово;2128;07159;00549;40
4211;Макоцево;2124;07157;46231;40
4212;Негушево;2123;07157;51281;40
4213;Чеканчево;2122;07157;80282;40
4214;Белопопци;2132;071504;03705;40
4215;Гайтанево;2114;08159;14338;40
4216;Долна Малина;2107;07159;22174;40
4217;Горна Малина;2131;07152;16314;40
4218;Долно Камарци;2097;071503;22647;40
4219;Горно Камарци;2098;NULL;16794;40
4220;Долна баня;2040;07120;22006;40
4221;Табан;2215;NULL;72014;40
4222;Вишан;2216;07175;11332;40
4223;Габер;2215;07175;14034;40
4224;Несла;2214;07175;51514;40
4225;Чорул;2217;07175;81579;40
4226;Круша;2213;07175;40070;40
4227;Начево;2213;NULL;51189;40
4228;Дреатин;2213;NULL;23635;40
4229;Чеканец;2221;NULL;80265;40
4230;Драгоил;2208;07172;23354;40
4231;Беренде;2212;07172;03890;40
4232;Липинци;2212;NULL;43757;40
4233;Летница;2207;NULL;43484;40
4234;Драгоман;2210;07172;23409;40
4235;Неделище;2213;NULL;51322;40
4236;Раяновци;2239;07179;62342;40
4237;Ялботина;2221;07175;87343;40
4238;Калотина;2212;07174;35479;40
4239;Цацаровци;2221;NULL;78255;40
4240;Василовци;2238;071798;10269;40
4241;Прекръсте;2206;07172;58133;40
4242;Цръклевци;2238;071798;78553;40
4243;Чуковезер;2209;07172;81699;40
4244;Камбелевци;2215;07175;35630;40
4245;Горно село;2213;NULL;16938;40
4246;Ново бърдо;2212;NULL;52043;40
4247;Чепърлинци;2212;07174;80426;40
4248;Владиславци;2217;07175;11483;40
4249;Долна Невля;2214;NULL;22229;40
4250;Мало Малово;2238;071798;46766;40
4251;Големо Малово;2239;07179;15518;40
4252;Беренде извор;2212;NULL;03900;40
4253;Грълска падина;2213;07175;18006;40
4254;Долно Ново село;2212;NULL;22722;40
4255;Чурек;2126;071505;81760;40
4256;Потоп;2127;071502;57921;40
4257;Габра;2112;071506;14074;40
4258;Петково;2111;0725;56006;40
4259;Столник;2134;07154;69448;40
4260;Лесново;2119;07155;43445;40
4261;Доганово;2115;07158;21779;40
4262;Мусачево;2139;0725;49388;40
4263;Нови хан;2110;071501;52012;40
4264;Елешница;2125;071502;34120;40
4265;Огняново;2117;07158;53343;40
4266;Караполци;2118;07158;36422;40
4267;Григорево;2108;NULL;17885;40
4268;Богданлия;2116;07158;04604;40
4269;Крушовица;2060;071506;40227;40
4270;Равно поле;2129;07156;61248;40
4271;Елин Пелин;2100;0725;27303;40
4273;Голема Раковица;2113;071587;15432;40
4274;Лъга;2182;07104;44389;40
4275;Ямна;2183;07106;87391;40
4276;Лопян;2180;07102;44313;40
4277;Оселна;2189;07103;54050;40
4278;Брусен;2185;07103;06608;40
4279;Рибарица;2179;0720;62582;40
4280;Бойковец;2181;0720;05147;40
4281;Етрополе;2170;0720;27632;40
4282;Горунака;2178;NULL;17289;40
4283;Малки Искър;2184;NULL;49641;40
4284;Златица;2080;0728;31044;40
4285;Църквище;2080;0728;78669;40
4286;Карлиево;2088;07185;36484;40
4287;Бърдо;2060;07174;07435;40
4288;Ръжана;2060;NULL;63522;40
4289;Суевци (Белица);2062;NULL;70192;40
4290;Борика;2064;07149;05390;40
4291;Мирово;2059;07145;48369;40
4292;Мухово;2061;07148;49450;40
4293;Вакарел;2060;07143;10029;40
4294;Ихтиман;2050;0724;32901;40
4295;Живково;2065;07149;29338;40
4296;Любница;2061;NULL;44611;40
4297;Пауново;2060;07143;55600;40
4298;Пановци;2060;NULL;55405;40
4299;Поповци;2060;NULL;57683;40
4300;Боерица;2066;07149;04892;40
4301;Селянин;2060;07143;66144;40
4302;Полянци;2068;07146;57443;40
4304;Веринско;2063;07149;10690;40
4305;Венковец;2066;07149;10656;40
4306;Мечковци;2060;NULL;48009;40
4307;Черньово;2067;07146;81253;40
4308;Банчовци;2060;NULL;02689;40
4309;Бальовци;2060;NULL;02539;40
4310;Нейкьовец;2061;NULL;51411;40
4311;Бузяковци;2060;07143;06851;40
4312;Богдановци;2060;NULL;04649;40
4313;Гроздьовци;2062;NULL;17926;40
4314;Джамузовци;2060;NULL;20729;40
4315;Стамболово;2069;0724;04830;40
4316;Костадинкино;2060;NULL;41191;40
4317;Копривщица;2090;07184;38558;40
4318;Голак;2036;NULL;15374;40
4319;Очуша;2049;071471;54554;40
4320;Пчелин;2048;07147;58863;40
4321;Подгорие;2048;NULL;56993;40
4322;Костенец;2042;07144;38916;40
4323;Костенец;2030;0720;38902;40
4324;Долна Василица;2035;NULL;24894;40
4325;Горна Василица;2047;07142;18561;40
4326;Понор;2257;NULL;57529;40
4327;Градец;2259;07117;17449;40
4328;Безден;2236;07110;03191;40
4329;Дръмша;2257;07119;23844;40
4330;Петърч;2234;07173;56215;40
4331;Дреново;2257;07119;23707;40
4332;Опицвет;2235;07110;53607;40
4333;Чибаовци;2258;07119;81356;40
4334;Царичина;2257;07117;78197;40
4335;Богьовци;2255;07110;04813;40
4336;Голяновци;2231;0721;15984;40
4337;Костинброд;2230;0721;38978;40
4338;Драговищица;2259;07118;23296;40
4339;Бучин проход;2256;07119;07171;40
4340;Буново;2094;07187;07051;40
4341;Петрич;2085;07188;56137;40
4342;Преспа;2092;NULL;58267;40
4343;Плъзище;2092;NULL;56842;40
4344;Мирково;2095;07182;48324;40
4345;Смолско;2093;07182;67636;40
4346;Илинден;2092;NULL;32651;40
4347;Хвърчил;2092;NULL;77236;40
4348;Каменица;2092;07182;35821;40
4349;Брестака;2092;NULL;06421;40
4350;Бенковски;2096;07182;03842;40
4351;Черковище;2092;NULL;80707;40
4352;Пирдоп;2080;07181;56407;40
4353;Душанци;2083;07183;24164;40
4354;Своде;2155;071337;65872;40
4355;Правец;2161;07133;58030;40
4356;Разлив;2162;07133;61807;40
4357;Равнище;2197;07139;61189;40
4358;Видраре;2190;07139;11020;40
4359;Джурово;2187;07139;20897;40
4360;Осиковица;2188;071398;54170;40
4361;Калугерово;2153;071337;35585;40
4362;Манаселска река;2193;07139;46961;40
4363;Правешка лакавица;2156;07133;58044;40
4364;Осиковска лакавица;2189;071338;54211;40
4365;Гуцал;2045;071220;18201;40
4366;Лисец;2023;NULL;43832;40
4367;Алино;2019;07124;00391;40
4368;Марица;2044;071228;47264;40
4369;Райово;2017;NULL;61922;40
4370;Ярлово;2029;071221;87552;40
4371;Доспей;2012;0722;23039;40
4372;Радуил;2043;07129;61604;40
4373;Белчин;2020;07124;03767;40
4374;Маджаре;2022;07125;46067;40
4375;Самоков;2000;0722;65231;40
4376;Клисура;2026;NULL;37294;40
4377;Рельово;2018;07124;62486;40
4378;Шипочане;2015;071226;83243;40
4379;Поповяне;2014;07123;57697;40
4380;Ковачевци;2023;07123;37527;40
4381;Говедарци;2020;07125;15285;40
4382;Злокучене;2009;NULL;31228;40
4383;Ново село;2016;071225;52249;40
4384;Яребковица;2023;NULL;87535;40
4385;Продановци;2007;0722;58548;40
4386;Бели Искър;2011;071227;03441;40
4387;Долни Окол;2028;07126;22469;40
4388;Горни Окол;2027;07126;16599;40
4389;Широки дол;2013;07127;83291;40
4390;Мала църква;2021;07125;46276;40
4391;Драгушиново;2008;0722;23491;40
4392;Белчински бани;2024;07124;03770;40
4393;Бов;2271;NULL;14461;40
4395;Огоя;2297;NULL;53374;40
4396;Своге;2260;0726;65869;40
4397;Желен;2267;07167;29163;40
4398;Брезе;2278;07163;06272;40
4399;Свидня;2266;0726;65663;40
4400;Заселе;2284;NULL;30350;40
4401;Левище;2277;07162;44906;40
4402;Редина;2269;NULL;62414;40
4403;Луково;2296;07164;44330;40
4404;Заноге;2283;NULL;30329;40
4405;Церово;2287;07167;78481;40
4406;Искрец;2290;07163;32843;40
4407;Оплетня;2276;07162;53610;40
4408;Церецел;2286;NULL;78402;40
4409;Дружево;2281;07165;23798;40
4410;Буковец;2293;NULL;06985;40
4411;Томпсън;2285;07169;72655;40
4412;Реброво;2294;07164;62387;40
4413;Батулия;2295;07164;02899;40
4414;Бакьово;2295;NULL;02289;40
4415;Лакатник;2273;07162;43092;40
4417;Ябланица;2298;NULL;87028;40
4418;Миланово;2280;07165;48129;40
4419;Зимевица;2282;NULL;30847;40
4420;Губислав;2274;NULL;18040;40
4421;Добърчин;2289;NULL;21751;40
4422;Брезовдол;2292;NULL;06327;40
4423;Завидовци;2256;07163;30082;40
4424;Лесковдол;2268;NULL;43390;40
4425;Осеновлаг;2291;NULL;54122;40
4426;Добравица;2279;NULL;21316;40
4427;Еленов дол;2275;NULL;27228;40
4428;Габровница;2277;NULL;14194;40
4429;Манастирище;2256;NULL;47024;40
4430;Владо Тричков;2299;07166;11510;40
4431;Извор;2219;07177;32411;40
4432;Пищане;2218;NULL;56558;40
4433;Ракита;2223;0727;61964;40
4434;Бахалин;2219;NULL;02926;40
4435;Сливница;2200;0727;67372;40
4436;Гургулят;2223;0727;18133;40
4437;Повалиръж;2218;NULL;56914;40
4438;Радуловци;2222;07177;61621;40
4439;Гълъбовци;2223;0727;18294;40
4440;Драготинци;2218;07177;23474;40
4441;Бърложница;2222;07177;07541;40
4442;Братушково;2222;07177;06175;40
4443;Алдомировци;2222;07177;00223;40
4444;Чавдар;2034;07185;80011;40
4445;Челопеч;2087;07185;80323;40
4446;Верен;6244;04137;10673;40
4447;Гранит;6252;041331;17717;40
4448;Медово;6235;04137;47665;40
4449;Мирово;6255;041350;48372;40
4450;Оризово;6253;04132;53850;40
4451;Марково;6247;04137;47305;40
4452;Славянин;6236;04137;67074;40
4453;Сърневец;6232;041337;70562;40
4454;Православ;6248;04137;58075;40
4455;Найденово;6224;041332;51072;40
4456;Опълченец;6254;041358;53624;40
4457;Голям дол;6245;04134;15744;40
4458;Съединение;6234;041334;70531;40
4459;Черна гора;6258;04136;80793;40
4460;Партизанин;6218;041351;55484;40
4461;Плодовитово;6257;041353;56811;40
4462;Горно Белево;6219;041351;16691;40
4463;Малко Дряново;6227;041332;46588;40
4464;Колю-Мариново;6237;04137;38100;40
4465;Долно Ново село;6226;041332;22736;40
4466;Горно Ново село;6225;041332;16852;40
4467;Братя Даскалови;6250;04134;06183;40
4468;Конаре;6189;04343;38203;40
4469;Гурково;6199;04331;18157;40
4470;Димовци;6192;NULL;21124;40
4471;Дворище;6193;NULL;20211;40
4472;Жерговец;6190;NULL;29297;40
4473;Брестова;6194;NULL;06478;40
4474;Златирът;6197;NULL;31022;40
4475;Жълтопоп;6195;NULL;29595;40
4476;Лява река;6198;04331;44776;40
4477;Пчелиново;6196;04331;58894;40
4478;Паничерево;6172;04340;22767;40
4479;Главан;6295;04155;14951;40
4480;Мъдрец;6292;04153;49535;40
4481;Искрица;6293;04158;32857;40
4482;Мусачево;6284;04151;49391;40
4483;Разделна;6283;04157;61755;40
4484;Великово;6282;04151;10416;40
4485;Априлово;6281;04156;00552;40
4486;Помощник;6297;04155;57515;40
4487;Обручище;6290;04152;53134;40
4488;Гълъбово;6280;0418;18280;40
4489;Медникарово;6294;04154;47603;40
4490;Крън;6140;04338;40292;40
4491;Шипка;6150;04324;83199;40
4492;Енина;6142;04326;27499;40
4493;Ръжена;6171;04335;63570;40
4494;Розово;6163;04347;62983;40
4495;Дунавци;6145;04348;24075;40
4496;Ясеново;6147;04337;87641;40
4497;Шейново;6144;04327;83106;40
4498;Кънчево;6164;04325;40868;40
4499;Овощник;6138;04342;53179;40
4500;Казанлък;6100;0431;35167;40
4501;Копринка;6137;04351;38563;40
4502;Черганово;6139;04341;80532;40
4503;Бузовград;6159;04355;06848;40
4504;Средногорово;6166;04353;68446;40
4505;Хаджидимитрово;6141;04356;77027;40
4506;Долно Изворово;6183;04336;22633;40
4507;Горно Изворово;6181;04350;16780;40
4508;Голямо Дряново;6146;04346;15864;40
4509;Горно Черковище;6165;04352;49076;40
4510;Ягода;6167;04322;87212;40
4511;Селце;6184;NULL;66103;40
4512;Юлиево;6168;04339;86043;40
4513;Мъглиж;6180;04321;49494;40
4514;Дъбово;6178;04333;24342;40
4515;Тулово;6170;04323;73420;40
4516;Шаново;6169;04344;83020;40
4517;Ветрен;6175;04332;10848;40
4518;Сливито;6176;04332;67341;40
4519;Зимница;6177;04354;30870;40
4520;Радунци;6185;04345;61635;40
4521;Държавен;6188;NULL;24637;40
4522;Яворовец;6179;NULL;87148;40
4523;Борущица;6187;04345;05671;40
4524;Бънзарето;6186;NULL;07380;40
4525;Едрево;6173;04380;27070;40
4526;Елхово;6174;04334;48163;40
4527;Николаево;6190;NULL;51648;40
4528;Нова махала;6191;04330;51888;40
4529;Опан;6078;04101;53576;40
4530;Венец;6079;041019;10639;40
4531;Средец;6086;04107;68312;40
4532;Бащино;6068;04108;03023;40
4533;Тракия;6074;04109;72970;40
4534;Кравино;6076;04104;39222;40
4535;Пъстрен;6075;04106;59166;40
4536;Бял извор;6073;04103;07750;40
4537;Княжевско;6077;041018;61791;40
4538;Столетово;6084;04100;69434;40
4539;Бяло поле;6083;04105;07819;40
4540;Ястребово;6085;04102;87713;40
4541;Васил Левски;6068;04108;10224;40
4542;Тъжа;6160;04367;73540;40
4543;Асен;6149;04359;00697;40
4544;Виден;6156;04361;10954;40
4545;Турия;6157;043616;73451;40
4546;Габарево;6162;04363;14026;40
4547;Манолово;6152;04362;47101;40
4548;Скобелево;6148;04358;66826;40
4549;Търничени;6158;04368;73688;40
4550;Осетеново;6153;04364;54153;40
4551;Павел баня;6155;04361;55021;40
4552;Александрово;6154;04369;00309;40
4553;Долно Сахране;6161;04329;22808;40
4554;Горно Сахране;6151;04357;16924;40
4555;Маца;8963;04140;47500;40
4556;Диня;6269;04146;21209;40
4557;Ковач;6275;04149;37455;40
4558;Землен;6094;041484;30795;40
4559;Овчарци;6260;NULL;53268;40
4560;Раднево;6260;0417;61460;40
4561;Сърнево;6268;04143;70586;40
4562;Ковачево;6260;04144;37507;40
4563;Коларово;6087;041480;38008;40
4564;Свободен;6278;04145;65838;40
4565;Любеново;6267;04147;44540;40
4566;Трънково;6093;04149;73314;40
4567;Тополяне;6277;04141;72824;40
4568;Трояново;6270;04142;73225;40
4569;Българене;6273;04145;07288;40
4570;Гледачево;6260;NULL;15062;40
4571;Бели бряг;6262;04141;03407;40
4572;Рисиманово;6274;04143;62712;40
4573;Знаменосец;6272;04145;31293;40
4574;Тихомирово;6279;04145;72477;40
4575;Боздуганово;6088;041489;17960;40
4576;Полски Градец;8962;04140;57323;40
4577;Константиновец;6266;04147;38340;40
4578;Даскал-Атанасово;6261;04141;20153;40
4579;Ловец;6071;041149;43921;40
4580;Лозен;6062;041114;63149;40
4581;Люляк;6051;04121;44687;40
4582;Руманя;6057;041173;63301;40
4583;Бъдеще;6090;04112;07199;40
4584;Колена;6050;041175;38039;40
4585;Могила;6052;041276;48765;40
4586;Сулица;6062;04111;70202;40
4587;Загоре;6095;041277;30119;40
4588;Борово;6070;041149;05637;40
4589;Елхово;6066;041116;27379;40
4590;Казанка;6063;041117;35153;40
4591;Дълбоки;6060;041171;24482;40
4592;Стрелец;6092;041279;69794;40
4593;Змейово;6059;04124;31276;40
4594;Лясково;6098;041275;44851;40
4595;Еленино;6047;04122;27214;40
4596;Петрово;6091;04112;56188;40
4597;Подслон;6058;041174;57073;40
4598;Хрищени;6050;04126;77476;40
4599;Кирилово;6064;04115;36899;40
4600;Борилово;6046;041115;05431;40
4601;Пряпорец;6062;041113;58743;40
4602;Пъстрово;6233;041337;59170;40
4603;Памукчии;6089;04118;55289;40
4604;Козаревец;6081;041149;37678;40
4605;Арнаутито;6069;041145;00655;40
4606;Михайлово;6080;04125;48502;40
4607;Маджерито;6096;04129;46098;40
4608;Ракитница;6067;09312;61995;40
4609;Бенковски;6056;041179;03856;40
4610;Пшеничево;6271;04143;58952;40
4611;Ново село;6062;04111;52252;40
4612;Преславен;6048;04113;58236;40
4613;Самуилово;6082;041274;65317;40
4614;Оряховица;6061;041178;54016;40
4615;Калитиново;6049;04113;35420;40
4616;Богомилово;6097;04123;04738;40
4617;Калояновец;6070;041144;35515;40
4618;Малка Верея;6099;041270;46417;40
4619;Християново;6072;041146;77431;40
4620;Воденичарово;6080;04125;11675;40
4621;Горно Ботево;6053;041172;16701;40
4622;Стара Загора;6000;042;68850;40
4623;Остра могила;6063;041118;54314;40
4624;Малко Кадиево;6052;041276;46591;40
4625;Плоска могила;6054;041179;56825;40
4626;Братя Кунчеви;6057;041173;06197;40
4627;Хан Аспарухово;6055;041179;68730;40
4628;Сладък кладенец;6065;041116;67154;40
4629;Старозагорски бани;6062;04111;68970;40
4630;Гита;6215;04138;14920;40
4631;Яздач;6229;041336;87254;40
4632;Целина;6223;041338;78330;40
4633;Ценово;6222;041330;78375;40
4634;Чирпан;6200;0416;81414;40
4635;Осларка;6216;04138;54242;40
4636;Свобода;6230;04139;65810;40
4637;Държава;6217;04138;24623;40
4638;Рупките;6251;041356;63344;40
4639;Яворово;6240;041355;87182;40
4640;Спасово;6249;04130;68182;40
4641;Зетьово;6220;041357;30819;40
4642;Винарово;6238;041352;11082;40
4643;Могилово;6239;041335;48831;40
4644;Изворово;6242;041359;32456;40
4645;Димитриево;6259;041339;21049;40
4646;Воловарово;6231;NULL;12042;40
4647;Малко Тръново;6228;041354;46658;40
4648;Златна ливада;6221;041338;31070;40
4649;Стоян-Заимово;6243;041335;69496;40
4650;Средно Градище;6241;041333;68463;40
4651;Орач;7977;NULL;53641;40
4652;Букак;7996;NULL;06919;40
4653;Коноп;7995;060453;38323;40
4654;Язовец;7991;06072;87271;40
4655;Девино;7972;06071;20479;40
4656;Милино;7884;06076;48194;40
4657;Капище;7988;06076;36169;40
4658;Китино;7993;060453;37040;40
4659;Пчелно;7987;06076;58949;40
4660;Мечово;7997;NULL;48026;40
4661;Чеканци;7961;NULL;80279;40
4662;Моравка;7992;060453;49059;40
4663;Стеврек;7960;06077;69146;40
4664;Греевци;7960;NULL;17840;40
4665;Семерци;7970;06071;66175;40
4666;Къпинец;7997;NULL;40871;40
4667;Пиринец;7976;06071;56424;40
4668;Таймише;7983;06076;72062;40
4669;Калнище;7960;NULL;35448;40
4670;Поройно;7952;06048;57827;40
4671;Тиховец;7997;NULL;72452;40
4672;Вельово;7985;06076;10584;40
4673;Моравица;7974;06071;49045;40
4674;Яребично;7998;NULL;87521;40
4675;Градинка;7964;03631;17525;40
4676;Разделци;7989;06072;61769;40
4677;Любичево;7980;06074;44598;40
4678;Крайполе;7997;NULL;39368;40
4679;Стойново;7953;NULL;69376;40
4680;Банковец;7997;NULL;02628;40
4681;Изворово;7950;06048;32473;40
4682;Антоново;7970;06071;00518;40
4683;Старчище;7963;06077;69136;40
4684;Свирчово;7960;NULL;65752;40
4685;Присойна;7969;06072;58476;40
4686;Кьосевци;7951;06048;41099;40
4687;Глашатай;7996;06076;15045;40
4688;Крушолак;7962;NULL;40258;40
4689;Свободица;7997;NULL;65855;40
4690;Великовци;7964;NULL;10433;40
4691;Шишковица;7971;06071;83332;40
4692;Слънчовец;7963;060454;67492;40
4693;Добротица;7990;06072;21703;40
4694;Дъбравица;7997;NULL;24428;40
4695;Ястребино;7970;06071;87686;40
4696;Трескавец;7994;060453;73078;40
4697;Манушевци;7967;NULL;47130;40
4698;Равно село;7965;NULL;61251;40
4699;Черна вода;7966;NULL;80786;40
4700;Черни бряг;7973;06071;80892;40
4701;Богомолско;7997;NULL;04755;40
4702;Малоградец;7978;06071;46735;40
4703;Стройновци;7964;NULL;69897;40
4704;Стара речка;7999;06071;68881;40
4705;Халваджийско;7997;NULL;77120;40
4706;Длъжка поляна;7997;06071;21275;40
4707;Долна Златица;7968;06071;22099;40
4708;Горна Златица;7972;06071;16211;40
4709;Голямо Доляне;7960;NULL;15850;40
4710;Малка Черковна;7997;NULL;46468;40
4711;Висок;7955;060458;11212;40
4712;Първан;7958;060458;59029;40
4713;Росица;7933;060450;63104;40
4714;Змейно;7945;060454;31262;40
4715;Илийно;7948;06042;32620;40
4716;Станец;7915;0605;68761;40
4717;Обител;7920;060451;53062;40
4718;Угледно;7936;06043;75013;40
4719;Царевци;7932;06049;78166;40
4720;Веренци;7957;060458;10687;40
4721;Веселец;7942;060458;10728;40
4722;Могилец;7943;06046;48790;40
4723;Величка;7941;06046;10481;40
4724;Рътлина;7935;060451;63639;40
4725;Петрино;7956;060458;56112;40
4726;Омуртаг;7900;0605;53535;40
4727;Птичево;7946;060454;58774;40
4728;Пъдарино;7959;06047;58972;40
4729;Железари;7948;NULL;29088;40
4730;Звездица;7940;06046;31416;40
4731;Паничино;7928;0605;55381;40
4732;Церовище;7922;06451;78450;40
4733;Плъстина;7934;060451;56856;40
4734;Камбурово;7930;06049;35643;40
4735;Врани кон;7940;06043;12156;40
4736;Беломорци;7917;0605;03647;40
4737;Кестеново;7937;06043;36806;40
4738;Великденче;7916;NULL;10392;40
4739;Чернокапци;7921;060451;81147;40
4740;Българаново;7944;060458;07243;40
4741;Красноселци;7925;06044;39596;40
4742;Горско село;7947;06047;17230;40
4743;Тъпчилещово;7919;0605;73609;40
4744;Зелена морава;7954;06047;30692;40
4745;Долно Новково;7938;06043;22719;40
4746;Долна Хубавка;7931;060450;22280;40
4747;Горно Новково;7939;06043;16849;40
4748;Горна Хубавка;7913;060450;16420;40
4749;Панайот-Хитово;7929;060450;55327;40
4750;Долно Козарево;7926;06044;22664;40
4751;Горно Козарево;7927;06044;16818;40
4752;Козма презвитер;7918;0605;37811;40
4753;Голямо Църквище;7924;060451;15922;40
4754;Илийно (Средище);7949;060454;68360;40
4757;Опака;7840;06039;53552;40
4758;Люблен;7843;060376;44608;40
4759;Крепча;7845;060372;39671;40
4760;Гърчиново;7844;060375;18407;40
4761;Голямо Градище;7848;060370;15833;40
4762;Горско Абланово;7847;060374;17172;40
4763;Конак;7868;060383;38193;40
4764;Долец;7858;060383;21937;40
4765;Ломци;7838;060385;44286;40
4766;Кардам;7830;060389;36470;40
4767;Звезда;7878;0630;30449;40
4768;Садина;7841;060386;65067;40
4769;Водица;7851;06036;11716;40
4770;Козица;7833;06032;37748;40
4771;Горица;7854;060388;16081;40
4772;Иванча;7859;060383;32189;40
4773;Гагово;7831;060384;14307;40
4774;Попово;7800;0608;57649;40
4775;Зараево;7832;06032;30332;40
4776;Заветно;7881;060387;30079;40
4777;Осиково;7862;06036;54208;40
4778;Еленово;7837;060385;27259;40
4779;Дриново;7834;060380;23738;40
4780;Светлен;7877;06030;65557;40
4781;Марчино;7869;060377;47411;40
4782;Цар Асен;7849;060378;78077;40
4783;Посабина;7853;060373;57875;40
4784;Глогинка;7879;060387;15103;40
4785;Априлово;7864;060377;00566;40
4786;Бракница;7855;060388;06046;40
4787;Медовина;7863;06033;47634;40
4788;Помощица;7839;060386;57501;40
4789;Тръстика;7835;060385;73376;40
4790;Ковачевец;7852;060382;37469;40
4791;Паламарца;7850;06035;55213;40
